"it" "im" "dep" "meth" "out"
"32" 2 2 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"33" 2 2 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"34" 2 2 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"35" 2 2 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"36" 2 2 "CBCLAtt4_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"37" 2 2 "CBCLAtt8_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"38" 2 2 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"39" 2 2 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"40" 2 2 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"41" 2 2 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"42" 2 2 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"43" 2 2 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"44" 2 2 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"45" 2 3 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"46" 2 3 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"47" 2 3 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"48" 2 3 "CBCLAgg17_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"49" 2 3 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"50" 2 3 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"51" 2 3 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"52" 2 3 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"53" 2 3 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"54" 2 3 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"55" 2 3 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"56" 2 3 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"57" 2 3 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"58" 2 3 "CBCLAtt4_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"59" 2 3 "CBCLAtt8_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"60" 2 3 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"61" 2 3 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"62" 2 3 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"63" 2 3 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"64" 2 3 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"65" 2 3 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"66" 2 3 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"67" 2 4 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"68" 2 4 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"69" 2 4 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"70" 2 4 "CBCLAgg17_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"71" 2 4 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"72" 2 4 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"73" 2 4 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"74" 2 4 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"75" 2 4 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"76" 2 4 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"77" 2 4 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"78" 2 4 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"79" 2 4 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"80" 2 4 "CBCLAtt4_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"81" 2 4 "CBCLAtt8_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"82" 2 4 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"83" 2 4 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"84" 2 4 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"85" 2 4 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"86" 2 4 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"87" 2 4 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"88" 2 4 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"89" 2 5 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"90" 2 5 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"91" 2 5 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"92" 2 5 "CBCLAgg17_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"93" 2 5 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"94" 2 5 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"95" 2 5 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"96" 2 5 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"97" 2 5 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"98" 2 5 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"99" 2 5 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"100" 2 5 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"101" 2 5 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"102" 2 5 "CBCLAtt4_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"103" 2 5 "CBCLAtt8_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"104" 2 5 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"105" 2 5 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"106" 2 5 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"107" 2 5 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"108" 2 5 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"109" 2 5 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"110" 2 5 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"111" 2 6 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"112" 2 6 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"113" 2 6 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"114" 2 6 "CBCLAgg17_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"115" 2 6 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"116" 2 6 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"117" 2 6 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"118" 2 6 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"119" 2 6 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"120" 2 6 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"121" 2 6 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"122" 2 6 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"123" 2 6 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"124" 2 6 "CBCLAtt4_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"125" 2 6 "CBCLAtt8_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"126" 2 6 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"127" 2 6 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"128" 2 6 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"129" 2 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"130" 2 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"131" 2 6 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"132" 2 6 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"133" 2 7 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"134" 2 7 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"135" 2 7 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"136" 2 7 "CBCLAgg17_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"137" 2 7 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"138" 2 7 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"139" 2 7 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"140" 2 7 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"141" 2 7 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"142" 2 7 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"143" 2 7 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"144" 2 7 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"145" 2 7 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"146" 2 7 "CBCLAtt4_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"147" 2 7 "CBCLAtt8_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"148" 2 7 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"149" 2 7 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"150" 2 7 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"151" 2 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"152" 2 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"153" 2 7 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"154" 2 7 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"155" 2 8 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"156" 2 8 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"157" 2 8 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"158" 2 8 "CBCLAgg17_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"159" 2 8 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"160" 2 8 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"161" 2 8 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"162" 2 8 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"163" 2 8 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"164" 2 8 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"165" 2 8 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"166" 2 8 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"167" 2 8 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"168" 2 8 "CBCLAtt4_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"169" 2 8 "CBCLAtt8_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"170" 2 8 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"171" 2 8 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"172" 2 8 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"173" 2 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"174" 2 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"175" 2 8 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"176" 2 8 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"177" 2 9 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"178" 2 9 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"179" 2 9 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"180" 2 9 "CBCLAgg17_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"181" 2 9 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"182" 2 9 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"183" 2 9 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"184" 2 9 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"185" 2 9 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"186" 2 9 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"187" 2 9 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"188" 2 9 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"189" 2 9 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"190" 2 9 "CBCLAtt4_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"191" 2 9 "CBCLAtt8_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"192" 2 9 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"193" 2 9 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"194" 2 9 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"195" 2 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"196" 2 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"197" 2 9 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"198" 2 9 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"199" 2 10 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"200" 2 10 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"201" 2 10 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"202" 2 10 "CBCLAgg17_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"203" 2 10 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"204" 2 10 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"205" 2 10 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"206" 2 10 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"207" 2 10 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"208" 2 10 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"209" 2 10 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"210" 2 10 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"211" 2 10 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"212" 2 10 "CBCLAtt4_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"213" 2 10 "CBCLAtt8_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"214" 2 10 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"215" 2 10 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"216" 2 10 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"217" 2 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"218" 2 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"219" 2 10 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"220" 2 10 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"221" 2 11 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"222" 2 11 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"223" 2 11 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"224" 2 11 "CBCLAgg17_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"225" 2 11 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"226" 2 11 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"227" 2 11 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"228" 2 11 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"229" 2 11 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"230" 2 11 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"231" 2 11 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"232" 2 11 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"233" 2 11 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"234" 2 11 "CBCLAtt4_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"235" 2 11 "CBCLAtt8_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"236" 2 11 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"237" 2 11 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"238" 2 11 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"239" 2 11 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"240" 2 11 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"241" 2 11 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"242" 2 11 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"243" 2 12 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"244" 2 12 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"245" 2 12 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"246" 2 12 "CBCLAgg17_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"247" 2 12 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"248" 2 12 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"249" 2 12 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"250" 2 12 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"251" 2 12 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"252" 2 12 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"253" 2 12 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"254" 2 12 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"255" 2 12 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"256" 2 12 "CBCLAtt4_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"257" 2 12 "CBCLAtt8_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"258" 2 12 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"259" 2 12 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"260" 2 12 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"261" 2 12 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"262" 2 12 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"263" 2 12 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"264" 2 12 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"265" 2 13 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"266" 2 13 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"267" 2 13 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"268" 2 13 "CBCLAgg17_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"269" 2 13 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"270" 2 13 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"271" 2 13 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"272" 2 13 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"273" 2 13 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"274" 2 13 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"275" 2 13 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"276" 2 13 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"277" 2 13 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"278" 2 13 "CBCLAtt4_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"279" 2 13 "CBCLAtt8_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"280" 2 13 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"281" 2 13 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"282" 2 13 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"283" 2 13 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"284" 2 13 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"285" 2 13 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"286" 2 13 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"287" 2 14 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"288" 2 14 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"289" 2 14 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"290" 2 14 "CBCLAgg17_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"291" 2 14 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"292" 2 14 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"293" 2 14 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"294" 2 14 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"295" 2 14 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
