"it" "im" "dep" "meth" "out"
"109" 2 6 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"110" 2 6 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"111" 2 6 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"112" 2 6 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"113" 2 6 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"114" 2 6 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"115" 2 6 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"116" 2 6 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"117" 2 6 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"118" 2 6 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"119" 2 6 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"120" 2 6 "MothersEdu_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"121" 2 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"122" 2 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"123" 2 6 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"124" 2 6 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"125" 2 6 "MotherRace_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"126" 2 6 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"127" 2 7 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"128" 2 7 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"129" 2 7 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"130" 2 7 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"131" 2 7 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"132" 2 7 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"133" 2 7 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"134" 2 7 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"135" 2 7 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"136" 2 7 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"137" 2 7 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"138" 2 7 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"139" 2 7 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"140" 2 7 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"141" 2 7 "MothersEdu_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"142" 2 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"143" 2 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"144" 2 7 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"145" 2 7 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"146" 2 7 "MotherRace_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"147" 2 7 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"148" 2 8 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"149" 2 8 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"150" 2 8 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"151" 2 8 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"152" 2 8 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"153" 2 8 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"154" 2 8 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"155" 2 8 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"156" 2 8 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"157" 2 8 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"158" 2 8 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"159" 2 8 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"160" 2 8 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"161" 2 8 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"162" 2 8 "MothersEdu_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"163" 2 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"164" 2 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"165" 2 8 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"166" 2 8 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"167" 2 8 "MotherRace_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"168" 2 8 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"169" 2 9 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"170" 2 9 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"171" 2 9 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"172" 2 9 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"173" 2 9 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"174" 2 9 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"175" 2 9 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"176" 2 9 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"177" 2 9 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"178" 2 9 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"179" 2 9 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"180" 2 9 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"181" 2 9 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"182" 2 9 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"183" 2 9 "MothersEdu_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"184" 2 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"185" 2 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"186" 2 9 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"187" 2 9 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"188" 2 9 "MotherRace_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"189" 2 9 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"190" 2 10 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"191" 2 10 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"192" 2 10 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"193" 2 10 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"194" 2 10 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"195" 2 10 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"196" 2 10 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"197" 2 10 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"198" 2 10 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"199" 2 10 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"200" 2 10 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"201" 2 10 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"202" 2 10 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"203" 2 10 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"204" 2 10 "MothersEdu_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"205" 2 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"206" 2 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"207" 2 10 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"208" 2 10 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"209" 2 10 "MotherRace_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"210" 2 10 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"211" 2 11 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"212" 2 11 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"213" 2 11 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"214" 2 11 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"215" 2 11 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"216" 2 11 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"217" 2 11 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"218" 2 11 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"219" 2 11 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"220" 2 11 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"221" 2 11 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"222" 2 11 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"223" 2 11 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"224" 2 11 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"225" 2 11 "MothersEdu_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"226" 2 11 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"227" 2 11 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"228" 2 11 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"229" 2 11 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"230" 2 11 "MotherRace_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"231" 2 11 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"232" 2 12 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"233" 2 12 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"234" 2 12 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"235" 2 12 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"236" 2 12 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"237" 2 12 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"238" 2 12 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"239" 2 12 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"240" 2 12 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"241" 2 12 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"242" 2 12 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"243" 2 12 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"244" 2 12 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"245" 2 12 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"246" 2 12 "MothersEdu_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"247" 2 12 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"248" 2 12 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"249" 2 12 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"250" 2 12 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"251" 2 12 "MotherRace_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"252" 2 12 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"253" 2 13 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"254" 2 13 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"255" 2 13 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"256" 2 13 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"257" 2 13 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"258" 2 13 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"259" 2 13 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"260" 2 13 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"261" 2 13 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"262" 2 13 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"263" 2 13 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"264" 2 13 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"265" 2 13 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"266" 2 13 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"267" 2 13 "MothersEdu_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"268" 2 13 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"269" 2 13 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"270" 2 13 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"271" 2 13 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"272" 2 13 "MotherRace_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"273" 2 13 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"274" 2 14 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"275" 2 14 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"276" 2 14 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"277" 2 14 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"278" 2 14 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"279" 2 14 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"280" 2 14 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"281" 2 14 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"282" 2 14 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"283" 2 14 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"284" 2 14 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"285" 2 14 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"286" 2 14 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"287" 2 14 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"288" 2 14 "MothersEdu_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"289" 2 14 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"290" 2 14 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"291" 2 14 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"292" 2 14 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"293" 2 14 "MotherRace_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
"294" 2 14 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"295" 2 15 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"296" 2 15 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"297" 2 15 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"298" 2 15 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"299" 2 15 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"300" 2 15 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"301" 2 15 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"302" 2 15 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"303" 2 15 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"304" 2 15 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"305" 2 15 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"306" 2 15 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"307" 2 15 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"308" 2 15 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"309" 2 15 "MothersEdu_Mother_Baseline" "polyreg" "Coparent_Total_Mother"
