"it" "im" "dep" "meth" "out"
"108" 2 6 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"109" 2 6 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"110" 2 6 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"111" 2 6 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"112" 2 6 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"113" 2 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"114" 2 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"115" 2 6 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"116" 2 6 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"117" 2 6 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"118" 2 7 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"119" 2 7 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"120" 2 7 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"121" 2 7 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"122" 2 7 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"123" 2 7 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"124" 2 7 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"125" 2 7 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"126" 2 7 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"127" 2 7 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"128" 2 7 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"129" 2 7 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"130" 2 7 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"131" 2 7 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"132" 2 7 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"133" 2 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"134" 2 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"135" 2 7 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"136" 2 7 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"137" 2 7 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"138" 2 8 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"139" 2 8 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"140" 2 8 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"141" 2 8 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"142" 2 8 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"143" 2 8 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"144" 2 8 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"145" 2 8 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"146" 2 8 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"147" 2 8 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"148" 2 8 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"149" 2 8 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"150" 2 8 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"151" 2 8 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"152" 2 8 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"153" 2 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"154" 2 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"155" 2 8 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"156" 2 8 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"157" 2 8 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"158" 2 9 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"159" 2 9 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"160" 2 9 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"161" 2 9 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"162" 2 9 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"163" 2 9 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"164" 2 9 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"165" 2 9 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"166" 2 9 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"167" 2 9 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"168" 2 9 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"169" 2 9 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"170" 2 9 "CBCLAtt8_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"171" 2 9 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"172" 2 9 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"173" 2 9 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"174" 2 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"175" 2 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"176" 2 9 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"177" 2 9 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"178" 2 9 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"179" 2 10 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"180" 2 10 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"181" 2 10 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"182" 2 10 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"183" 2 10 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"184" 2 10 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"185" 2 10 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"186" 2 10 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"187" 2 10 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"188" 2 10 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"189" 2 10 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"190" 2 10 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"191" 2 10 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"192" 2 10 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"193" 2 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"194" 2 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"195" 2 10 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"196" 2 10 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"197" 2 10 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"198" 2 11 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"199" 2 11 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"200" 2 11 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"201" 2 11 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"202" 2 11 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"203" 2 11 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"204" 2 11 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"205" 2 11 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"206" 2 11 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"207" 2 11 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"208" 2 11 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"209" 2 11 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"210" 2 11 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"211" 2 11 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"212" 2 11 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"213" 2 11 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"214" 2 11 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"215" 2 11 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"216" 2 11 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"217" 2 12 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"218" 2 12 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"219" 2 12 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"220" 2 12 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"221" 2 12 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"222" 2 12 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"223" 2 12 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"224" 2 12 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"225" 2 12 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"226" 2 12 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"227" 2 12 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"228" 2 12 "CBCLAtt8_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"229" 2 12 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"230" 2 12 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"231" 2 12 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"232" 2 12 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"233" 2 12 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"234" 2 12 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"235" 2 12 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"236" 2 12 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"237" 2 13 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"238" 2 13 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"239" 2 13 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"240" 2 13 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"241" 2 13 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"242" 2 13 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"243" 2 13 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"244" 2 13 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"245" 2 13 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"246" 2 13 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"247" 2 13 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"248" 2 13 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"249" 2 13 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"250" 2 13 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"251" 2 13 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"252" 2 13 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"253" 2 13 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"254" 2 13 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"255" 2 13 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"256" 2 14 "CBCLAgg10_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"257" 2 14 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"258" 2 14 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"259" 2 14 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"260" 2 14 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"261" 2 14 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"262" 2 14 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"263" 2 14 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"264" 2 14 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"265" 2 14 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"266" 2 14 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"267" 2 14 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"268" 2 14 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"269" 2 14 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"270" 2 14 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"271" 2 14 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"272" 2 14 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"273" 2 14 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"274" 2 14 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"275" 2 14 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"276" 2 15 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"277" 2 15 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"278" 2 15 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"279" 2 15 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"280" 2 15 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"281" 2 15 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"282" 2 15 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"283" 2 15 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"284" 2 15 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"285" 2 15 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"286" 2 15 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
"287" 2 15 "CBCLAtt8_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"288" 2 15 "FathersAge_Father_Baseline" "pmm" "Coparent_Total_Father"
"289" 2 15 "FathersEdu_Father_Baseline" "polyreg" "Coparent_Total_Father"
"290" 2 15 "FathersPoverty_Father_Baseline" "pmm" "Coparent_Total_Father"
"291" 2 15 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Father"
"292" 2 15 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"293" 2 15 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Father"
"294" 2 15 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"295" 2 15 "FatherRace_Father_Baseline" "polyreg" "Coparent_Total_Father"
"296" 3 1 "CBCLAgg13_Mother_Year5" "pmm" "Coparent_Total_Mother"
"297" 3 1 "CBCLAgg16_Mother_Year5" "pmm" "Coparent_Total_Mother"
"298" 3 1 "CBCLAgg4_Mother_Year5" "pmm" "Coparent_Total_Mother"
"299" 3 1 "CBCLAnxDep11_Mother_Year5" "pmm" "Coparent_Total_Mother"
"300" 3 1 "CBCLAnxDep2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"301" 3 1 "CBCLAnxDep5_PrimaryCaregiver_Year5" "pmm" "CBCL_EmoDysreg_Total"
"302" 3 1 "CBCLAnxDep6_Mother_Year5" "pmm" "Coparent_Total_Mother"
"303" 3 1 "CBCLAnxDep7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"304" 3 1 "CBCLAtt1_Mother_Year5" "pmm" "Coparent_Total_Mother"
"305" 3 1 "CBCLAtt2_Mother_Year5" "pmm" "Coparent_Total_Mother"
"306" 3 1 "CBCLAtt3_Mother_Year5" "pmm" "Coparent_Total_Mother"
