"it" "im" "dep" "meth" "out"
"129" 2 5 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Mother"
"130" 2 5 "Coparent_item8_Father_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"131" 2 5 "Coparent_item1_Mother_Year5" "pmm" "Coparent_Total_Father"
"132" 2 5 "Coparent_item2_Mother_Year5" "pmm" "Coparent_Total_Father"
"133" 2 5 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"134" 2 5 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"135" 2 5 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"136" 2 5 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"137" 2 5 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"138" 2 5 "Coparent_item7_Mother_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"139" 2 5 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"140" 2 5 "Depression_item1_Father_Year5" "pmm" "Depression_Total_Mother"
"141" 2 5 "Depression_item2_Father_Year5" "pmm" "Depression_Total_Mother"
"142" 2 5 "Depression_item3_Father_Year5" "pmm" "Depression_Total_Mother"
"143" 2 5 "Depression_item4_Father_Year5" "pmm" "Depression_Total_Mother"
"144" 2 5 "Depression_item5_Father_Year5" "pmm" "Depression_Total_Mother"
"145" 2 5 "Depression_item6_Father_Year5" "pmm" "Depression_Total_Mother"
"146" 2 5 "Depression_item1_Mother_Year5" "pmm" "Depression_Total_Father"
"147" 2 5 "Depression_item2_Mother_Year5" "pmm" "Depression_Total_Father"
"148" 2 5 "Depression_item3_Mother_Year5" "pmm" "Depression_Total_Father"
"149" 2 5 "Depression_item4_Mother_Year5" "pmm" "Depression_Total_Father"
"150" 2 5 "Depression_item5_Mother_Year5" "pmm" "Depression_Total_Father"
"151" 2 5 "Depression_item6_Mother_Year5" "pmm" "Depression_Total_Father"
"152" 2 6 "Coparent_item1_Father_Year5" "pmm" "Coparent_Total_Mother"
"153" 2 6 "Coparent_item2_Father_Year5" "pmm" "Coparent_Total_Mother"
"154" 2 6 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"155" 2 6 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"156" 2 6 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"157" 2 6 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"158" 2 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"159" 2 6 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"160" 2 6 "Coparent_item1_Mother_Year5" "pmm" "Coparent_Total_Father"
"161" 2 6 "Coparent_item2_Mother_Year5" "pmm" "Coparent_Total_Father"
"162" 2 6 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"163" 2 6 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"164" 2 6 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"165" 2 6 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"166" 2 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"167" 2 6 "Coparent_item7_Mother_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"168" 2 6 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"169" 2 6 "Depression_item1_Father_Year5" "pmm" "Depression_Total_Mother"
"170" 2 6 "Depression_item2_Father_Year5" "pmm" "Depression_Total_Mother"
"171" 2 6 "Depression_item3_Father_Year5" "pmm" "Depression_Total_Mother"
"172" 2 6 "Depression_item4_Father_Year5" "pmm" "Depression_Total_Mother"
"173" 2 6 "Depression_item5_Father_Year5" "pmm" "Depression_Total_Mother"
"174" 2 6 "Depression_item6_Father_Year5" "pmm" "Depression_Total_Mother"
"175" 2 6 "Depression_item1_Mother_Year5" "pmm" "Depression_Total_Father"
"176" 2 6 "Depression_item2_Mother_Year5" "pmm" "Depression_Total_Father"
"177" 2 6 "Depression_item3_Mother_Year5" "pmm" "Depression_Total_Father"
"178" 2 6 "Depression_item4_Mother_Year5" "pmm" "Depression_Total_Father"
"179" 2 6 "Depression_item5_Mother_Year5" "pmm" "Depression_Total_Father"
"180" 2 6 "Depression_item6_Mother_Year5" "pmm" "Depression_Total_Father"
"181" 2 7 "Coparent_item1_Father_Year5" "pmm" "Coparent_Total_Mother"
"182" 2 7 "Coparent_item2_Father_Year5" "pmm" "Coparent_Total_Mother"
"183" 2 7 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"184" 2 7 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"185" 2 7 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"186" 2 7 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"187" 2 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Mother"
"188" 2 7 "Coparent_item7_Father_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"189" 2 7 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Mother"
"190" 2 7 "Coparent_item8_Father_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"191" 2 7 "Coparent_item1_Mother_Year5" "pmm" "Coparent_Total_Father"
"192" 2 7 "Coparent_item2_Mother_Year5" "pmm" "Coparent_Total_Father"
"193" 2 7 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"194" 2 7 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"195" 2 7 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"196" 2 7 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"197" 2 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"198" 2 7 "Coparent_item7_Mother_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"199" 2 7 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"200" 2 7 "Depression_item1_Father_Year5" "pmm" "Depression_Total_Mother"
"201" 2 7 "Depression_item2_Father_Year5" "pmm" "Depression_Total_Mother"
"202" 2 7 "Depression_item3_Father_Year5" "pmm" "Depression_Total_Mother"
"203" 2 7 "Depression_item4_Father_Year5" "pmm" "Depression_Total_Mother"
"204" 2 7 "Depression_item5_Father_Year5" "pmm" "Depression_Total_Mother"
"205" 2 7 "Depression_item6_Father_Year5" "pmm" "Depression_Total_Mother"
"206" 2 7 "Depression_item1_Mother_Year5" "pmm" "Depression_Total_Father"
"207" 2 7 "Depression_item2_Mother_Year5" "pmm" "Depression_Total_Father"
"208" 2 7 "Depression_item3_Mother_Year5" "pmm" "Depression_Total_Father"
"209" 2 7 "Depression_item4_Mother_Year5" "pmm" "Depression_Total_Father"
"210" 2 7 "Depression_item5_Mother_Year5" "pmm" "Depression_Total_Father"
"211" 2 7 "Depression_item6_Mother_Year5" "pmm" "Depression_Total_Father"
"212" 2 8 "Coparent_item1_Father_Year5" "pmm" "Coparent_Total_Mother"
"213" 2 8 "Coparent_item2_Father_Year5" "pmm" "Coparent_Total_Mother"
"214" 2 8 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"215" 2 8 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"216" 2 8 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"217" 2 8 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"218" 2 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"219" 2 8 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Mother"
"220" 2 8 "Coparent_item8_Father_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"221" 2 8 "Coparent_item1_Mother_Year5" "pmm" "Coparent_Total_Father"
"222" 2 8 "Coparent_item2_Mother_Year5" "pmm" "Coparent_Total_Father"
"223" 2 8 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"224" 2 8 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"225" 2 8 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"226" 2 8 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"227" 2 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"228" 2 8 "Coparent_item7_Mother_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"229" 2 8 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"230" 2 8 "Depression_item1_Father_Year5" "pmm" "Depression_Total_Mother"
"231" 2 8 "Depression_item2_Father_Year5" "pmm" "Depression_Total_Mother"
"232" 2 8 "Depression_item3_Father_Year5" "pmm" "Depression_Total_Mother"
"233" 2 8 "Depression_item4_Father_Year5" "pmm" "Depression_Total_Mother"
"234" 2 8 "Depression_item5_Father_Year5" "pmm" "Depression_Total_Mother"
"235" 2 8 "Depression_item6_Father_Year5" "pmm" "Depression_Total_Mother"
"236" 2 8 "Depression_item1_Mother_Year5" "pmm" "Depression_Total_Father"
"237" 2 8 "Depression_item2_Mother_Year5" "pmm" "Depression_Total_Father"
"238" 2 8 "Depression_item3_Mother_Year5" "pmm" "Depression_Total_Father"
"239" 2 8 "Depression_item4_Mother_Year5" "pmm" "Depression_Total_Father"
"240" 2 8 "Depression_item5_Mother_Year5" "pmm" "Depression_Total_Father"
"241" 2 8 "Depression_item6_Mother_Year5" "pmm" "Depression_Total_Father"
"242" 2 9 "Coparent_item1_Father_Year5" "pmm" "Coparent_Total_Mother"
"243" 2 9 "Coparent_item2_Father_Year5" "pmm" "Coparent_Total_Mother"
"244" 2 9 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"245" 2 9 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"246" 2 9 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"247" 2 9 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"248" 2 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Mother"
"249" 2 9 "Coparent_item7_Father_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"250" 2 9 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"251" 2 9 "Coparent_item1_Mother_Year5" "pmm" "Coparent_Total_Father"
"252" 2 9 "Coparent_item2_Mother_Year5" "pmm" "Coparent_Total_Father"
"253" 2 9 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"254" 2 9 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"255" 2 9 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"256" 2 9 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"257" 2 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"258" 2 9 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"259" 2 9 "Depression_item1_Father_Year5" "pmm" "Depression_Total_Mother"
"260" 2 9 "Depression_item2_Father_Year5" "pmm" "Depression_Total_Mother"
"261" 2 9 "Depression_item3_Father_Year5" "pmm" "Depression_Total_Mother"
"262" 2 9 "Depression_item4_Father_Year5" "pmm" "Depression_Total_Mother"
"263" 2 9 "Depression_item5_Father_Year5" "pmm" "Depression_Total_Mother"
"264" 2 9 "Depression_item6_Father_Year5" "pmm" "Depression_Total_Mother"
"265" 2 9 "Depression_item1_Mother_Year5" "pmm" "Depression_Total_Father"
"266" 2 9 "Depression_item2_Mother_Year5" "pmm" "Depression_Total_Father"
"267" 2 9 "Depression_item3_Mother_Year5" "pmm" "Depression_Total_Father"
"268" 2 9 "Depression_item4_Mother_Year5" "pmm" "Depression_Total_Father"
"269" 2 9 "Depression_item5_Mother_Year5" "pmm" "Depression_Total_Father"
"270" 2 9 "Depression_item6_Mother_Year5" "pmm" "Depression_Total_Father"
"271" 2 10 "Coparent_item1_Father_Year5" "pmm" "Coparent_Total_Mother"
"272" 2 10 "Coparent_item2_Father_Year5" "pmm" "Coparent_Total_Mother"
"273" 2 10 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"274" 2 10 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"275" 2 10 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"276" 2 10 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"277" 2 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Mother"
"278" 2 10 "Coparent_item7_Father_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"279" 2 10 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"280" 2 10 "Coparent_item1_Mother_Year5" "pmm" "Coparent_Total_Father"
"281" 2 10 "Coparent_item2_Mother_Year5" "pmm" "Coparent_Total_Father"
"282" 2 10 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"283" 2 10 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"284" 2 10 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"285" 2 10 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"286" 2 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"287" 2 10 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"288" 2 10 "Depression_item1_Father_Year5" "pmm" "Depression_Total_Mother"
"289" 2 10 "Depression_item2_Father_Year5" "pmm" "Depression_Total_Mother"
"290" 2 10 "Depression_item3_Father_Year5" "pmm" "Depression_Total_Mother"
"291" 2 10 "Depression_item4_Father_Year5" "pmm" "Depression_Total_Mother"
"292" 2 10 "Depression_item5_Father_Year5" "pmm" "Depression_Total_Mother"
"293" 2 10 "Depression_item6_Father_Year5" "pmm" "Depression_Total_Mother"
"294" 2 10 "Depression_item1_Mother_Year5" "pmm" "Depression_Total_Father"
