"it" "im" "dep" "meth" "out"
"133" 2 5 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"134" 2 5 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"135" 2 5 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"136" 2 5 "Depression_item1_Father_Year5" "pmm" "Depression_Total_Mother"
"137" 2 5 "Depression_item2_Father_Year5" "pmm" "Depression_Total_Mother"
"138" 2 5 "Depression_item3_Father_Year5" "pmm" "Depression_Total_Mother"
"139" 2 5 "Depression_item4_Father_Year5" "pmm" "Depression_Total_Mother"
"140" 2 5 "Depression_item5_Father_Year5" "pmm" "Depression_Total_Mother"
"141" 2 5 "Depression_item6_Father_Year5" "pmm" "Depression_Total_Mother"
"142" 2 5 "Depression_item1_Mother_Year5" "pmm" "Depression_Total_Father"
"143" 2 5 "Depression_item2_Mother_Year5" "pmm" "Depression_Total_Father"
"144" 2 5 "Depression_item3_Mother_Year5" "pmm" "Depression_Total_Father"
"145" 2 5 "Depression_item4_Mother_Year5" "pmm" "Depression_Total_Father"
"146" 2 5 "Depression_item5_Mother_Year5" "pmm" "Depression_Total_Father"
"147" 2 5 "Depression_item6_Mother_Year5" "pmm" "Depression_Total_Father"
"148" 2 6 "Coparent_item1_Father_Year5" "pmm" "Coparent_Total_Mother"
"149" 2 6 "Coparent_item2_Father_Year5" "pmm" "Coparent_Total_Mother"
"150" 2 6 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"151" 2 6 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"152" 2 6 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"153" 2 6 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"154" 2 6 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"155" 2 6 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Mother"
"156" 2 6 "Coparent_item8_Father_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"157" 2 6 "Coparent_item1_Mother_Year5" "pmm" "Coparent_Total_Father"
"158" 2 6 "Coparent_item2_Mother_Year5" "pmm" "Coparent_Total_Father"
"159" 2 6 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"160" 2 6 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"161" 2 6 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"162" 2 6 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"163" 2 6 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"164" 2 6 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"165" 2 6 "Depression_item1_Father_Year5" "pmm" "Depression_Total_Mother"
"166" 2 6 "Depression_item2_Father_Year5" "pmm" "Depression_Total_Mother"
"167" 2 6 "Depression_item3_Father_Year5" "pmm" "Depression_Total_Mother"
"168" 2 6 "Depression_item4_Father_Year5" "pmm" "Depression_Total_Mother"
"169" 2 6 "Depression_item5_Father_Year5" "pmm" "Depression_Total_Mother"
"170" 2 6 "Depression_item6_Father_Year5" "pmm" "Depression_Total_Mother"
"171" 2 6 "Depression_item1_Mother_Year5" "pmm" "Depression_Total_Father"
"172" 2 6 "Depression_item2_Mother_Year5" "pmm" "Depression_Total_Father"
"173" 2 6 "Depression_item3_Mother_Year5" "pmm" "Depression_Total_Father"
"174" 2 6 "Depression_item4_Mother_Year5" "pmm" "Depression_Total_Father"
"175" 2 6 "Depression_item5_Mother_Year5" "pmm" "Depression_Total_Father"
"176" 2 6 "Depression_item6_Mother_Year5" "pmm" "Depression_Total_Father"
"177" 2 7 "Coparent_item1_Father_Year5" "pmm" "Coparent_Total_Mother"
"178" 2 7 "Coparent_item2_Father_Year5" "pmm" "Coparent_Total_Mother"
"179" 2 7 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"180" 2 7 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"181" 2 7 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"182" 2 7 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"183" 2 7 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"184" 2 7 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Mother"
"185" 2 7 "Coparent_item8_Father_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"186" 2 7 "Coparent_item1_Mother_Year5" "pmm" "Coparent_Total_Father"
"187" 2 7 "Coparent_item2_Mother_Year5" "pmm" "Coparent_Total_Father"
"188" 2 7 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"189" 2 7 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"190" 2 7 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"191" 2 7 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"192" 2 7 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"193" 2 7 "Coparent_item7_Mother_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"194" 2 7 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"195" 2 7 "Depression_item1_Father_Year5" "pmm" "Depression_Total_Mother"
"196" 2 7 "Depression_item2_Father_Year5" "pmm" "Depression_Total_Mother"
"197" 2 7 "Depression_item3_Father_Year5" "pmm" "Depression_Total_Mother"
"198" 2 7 "Depression_item4_Father_Year5" "pmm" "Depression_Total_Mother"
"199" 2 7 "Depression_item5_Father_Year5" "pmm" "Depression_Total_Mother"
"200" 2 7 "Depression_item6_Father_Year5" "pmm" "Depression_Total_Mother"
"201" 2 7 "Depression_item1_Mother_Year5" "pmm" "Depression_Total_Father"
"202" 2 7 "Depression_item2_Mother_Year5" "pmm" "Depression_Total_Father"
"203" 2 7 "Depression_item3_Mother_Year5" "pmm" "Depression_Total_Father"
"204" 2 7 "Depression_item4_Mother_Year5" "pmm" "Depression_Total_Father"
"205" 2 7 "Depression_item5_Mother_Year5" "pmm" "Depression_Total_Father"
"206" 2 7 "Depression_item6_Mother_Year5" "pmm" "Depression_Total_Father"
"207" 2 8 "Coparent_item1_Father_Year5" "pmm" "Coparent_Total_Mother"
"208" 2 8 "Coparent_item2_Father_Year5" "pmm" "Coparent_Total_Mother"
"209" 2 8 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"210" 2 8 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"211" 2 8 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"212" 2 8 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"213" 2 8 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Mother"
"214" 2 8 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Mother"
"215" 2 8 "Coparent_item1_Mother_Year5" "pmm" "Coparent_Total_Father"
"216" 2 8 "Coparent_item2_Mother_Year5" "pmm" "Coparent_Total_Father"
"217" 2 8 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"218" 2 8 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"219" 2 8 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"220" 2 8 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"221" 2 8 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"222" 2 8 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"223" 2 8 "Depression_item1_Father_Year5" "pmm" "Depression_Total_Mother"
"224" 2 8 "Depression_item2_Father_Year5" "pmm" "Depression_Total_Mother"
"225" 2 8 "Depression_item3_Father_Year5" "pmm" "Depression_Total_Mother"
"226" 2 8 "Depression_item4_Father_Year5" "pmm" "Depression_Total_Mother"
"227" 2 8 "Depression_item5_Father_Year5" "pmm" "Depression_Total_Mother"
"228" 2 8 "Depression_item6_Father_Year5" "pmm" "Depression_Total_Mother"
"229" 2 8 "Depression_item1_Mother_Year5" "pmm" "Depression_Total_Father"
"230" 2 8 "Depression_item2_Mother_Year5" "pmm" "Depression_Total_Father"
"231" 2 8 "Depression_item3_Mother_Year5" "pmm" "Depression_Total_Father"
"232" 2 8 "Depression_item4_Mother_Year5" "pmm" "Depression_Total_Father"
"233" 2 8 "Depression_item5_Mother_Year5" "pmm" "Depression_Total_Father"
"234" 2 8 "Depression_item6_Mother_Year5" "pmm" "Depression_Total_Father"
"235" 2 9 "Coparent_item1_Father_Year5" "pmm" "Coparent_Total_Mother"
"236" 2 9 "Coparent_item2_Father_Year5" "pmm" "Coparent_Total_Mother"
"237" 2 9 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"238" 2 9 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"239" 2 9 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"240" 2 9 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"241" 2 9 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"242" 2 9 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Mother"
"243" 2 9 "Coparent_item8_Father_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"244" 2 9 "Coparent_item1_Mother_Year5" "pmm" "Coparent_Total_Father"
"245" 2 9 "Coparent_item2_Mother_Year5" "pmm" "Coparent_Total_Father"
"246" 2 9 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"247" 2 9 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"248" 2 9 "Depression_item1_Father_Year5" "pmm" "Depression_Total_Mother"
"249" 2 9 "Depression_item2_Father_Year5" "pmm" "Depression_Total_Mother"
"250" 2 9 "Depression_item3_Father_Year5" "pmm" "Depression_Total_Mother"
"251" 2 9 "Depression_item4_Father_Year5" "pmm" "Depression_Total_Mother"
"252" 2 9 "Depression_item5_Father_Year5" "pmm" "Depression_Total_Mother"
"253" 2 9 "Depression_item6_Father_Year5" "pmm" "Depression_Total_Mother"
"254" 2 9 "Depression_item1_Mother_Year5" "pmm" "Depression_Total_Father"
"255" 2 9 "Depression_item2_Mother_Year5" "pmm" "Depression_Total_Father"
"256" 2 9 "Depression_item3_Mother_Year5" "pmm" "Depression_Total_Father"
"257" 2 9 "Depression_item4_Mother_Year5" "pmm" "Depression_Total_Father"
"258" 2 9 "Depression_item5_Mother_Year5" "pmm" "Depression_Total_Father"
"259" 2 9 "Depression_item6_Mother_Year5" "pmm" "Depression_Total_Father"
"260" 2 10 "Coparent_item1_Father_Year5" "pmm" "Coparent_Total_Mother"
"261" 2 10 "Coparent_item2_Father_Year5" "pmm" "Coparent_Total_Mother"
"262" 2 10 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"263" 2 10 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"264" 2 10 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"265" 2 10 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"266" 2 10 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"267" 2 10 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Mother, Coparent_Total_Father"
"268" 2 10 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"269" 2 10 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"270" 2 10 "Depression_item1_Father_Year5" "pmm" "Depression_Total_Mother"
"271" 2 10 "Depression_item2_Father_Year5" "pmm" "Depression_Total_Mother"
"272" 2 10 "Depression_item3_Father_Year5" "pmm" "Depression_Total_Mother"
"273" 2 10 "Depression_item4_Father_Year5" "pmm" "Depression_Total_Mother"
"274" 2 10 "Depression_item5_Father_Year5" "pmm" "Depression_Total_Mother"
"275" 2 10 "Depression_item6_Father_Year5" "pmm" "Depression_Total_Mother"
"276" 2 10 "Depression_item1_Mother_Year5" "pmm" "Depression_Total_Father"
"277" 2 10 "Depression_item2_Mother_Year5" "pmm" "Depression_Total_Father"
"278" 2 10 "Depression_item3_Mother_Year5" "pmm" "Depression_Total_Father"
"279" 2 10 "Depression_item4_Mother_Year5" "pmm" "Depression_Total_Father"
"280" 2 10 "Depression_item5_Mother_Year5" "pmm" "Depression_Total_Father"
"281" 2 10 "Depression_item6_Mother_Year5" "pmm" "Depression_Total_Father"
"282" 2 11 "Coparent_item1_Father_Year5" "pmm" "Coparent_Total_Mother"
"283" 2 11 "Coparent_item2_Father_Year5" "pmm" "Coparent_Total_Mother"
"284" 2 11 "Coparent_item3_Father_Year5" "pmm" "Coparent_Total_Mother"
"285" 2 11 "Coparent_item4_Father_Year5" "pmm" "Coparent_Total_Mother"
"286" 2 11 "Coparent_item5_Father_Year5" "pmm" "Coparent_Total_Mother"
"287" 2 11 "Coparent_item6_Father_Year5" "pmm" "Coparent_Total_Mother"
"288" 2 11 "Coparent_item7_Father_Year5" "pmm" "Coparent_Total_Mother"
"289" 2 11 "Coparent_item7_Father_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"290" 2 11 "Coparent_item8_Father_Year5" "pmm" "Coparent_Total_Mother"
"291" 2 11 "Coparent_item8_Father_Year5" "pmm" "mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
"292" 2 11 "Coparent_item1_Mother_Year5" "pmm" "Coparent_Total_Father"
"293" 2 11 "Coparent_item2_Mother_Year5" "pmm" "Coparent_Total_Father"
"294" 2 11 "Coparent_item3_Mother_Year5" "pmm" "Coparent_Total_Father"
"295" 2 11 "Coparent_item4_Mother_Year5" "pmm" "Coparent_Total_Father"
"296" 2 11 "Coparent_item5_Mother_Year5" "pmm" "Coparent_Total_Father"
"297" 2 11 "Coparent_item6_Mother_Year5" "pmm" "Coparent_Total_Father"
"298" 2 11 "Coparent_item7_Mother_Year5" "pmm" "Coparent_Total_Mother"
"299" 2 11 "Coparent_item8_Mother_Year5" "pmm" "Coparent_Total_Mother"
"300" 2 11 "Depression_item1_Father_Year5" "pmm" "Depression_Total_Mother"
"301" 2 11 "Depression_item2_Father_Year5" "pmm" "Depression_Total_Mother"
"302" 2 11 "Depression_item3_Father_Year5" "pmm" "Depression_Total_Mother"
"303" 2 11 "Depression_item4_Father_Year5" "pmm" "Depression_Total_Mother"
"304" 2 11 "Depression_item5_Father_Year5" "pmm" "Depression_Total_Mother"
"305" 2 11 "Depression_item6_Father_Year5" "pmm" "Depression_Total_Mother"
"306" 2 11 "Depression_item1_Mother_Year5" "pmm" "Depression_Total_Father"
